Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Thumbnail,Year,Client,What We Did,Industry,Date,Summary,Overview,Project Link,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Video link,Credits
Samsung EPP Advantage Day,samsung-epp-advantage-day,67722c5aae210395472679f4,67722c5aae210395472679d7,68495ac5f8706711ea3ba147,false,false,Wed Jun 11 2025 10:30:29 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 01:02:57 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 08:57:31 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/684a236bb66fc8e84dee225e_Samsung_EPP%20Advantage%20Day_00_Hero_2.webp,( 2024 ),Cheil & Samsung,"Key Visual Design, Variation","Visual Identity, Advertising",2024. 02. 16.,"Designed the key visual for Samsung.com's Secret Sale promotion, targeting Direct EPP members and high-value customers. ","Instead of highlighting discount rates, the visual focused on creating a sense of mystery and anticipation by depicting the offers as hidden behind a veil. The overall tone was carefully crafted to align with Samsung’s premium brand image. To support global localization, no text was embedded within the image. The project also included size variations and the design of a promotional eDM.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684a23efeb867b94704184de_Samsung_EPP%20Advantage%20Day_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684a23f59c7239d01ca2e06c_Samsung_EPP%20Advantage%20Day_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684a23f9f359767a1416a640_Samsung_EPP%20Advantage%20Day_03.webp,,,,,,,,,,,,,,"Design Direction – Seo Mijin / Design – Kim Jeesung, Choi Sunhyung, Seo Mijin, Kim Dongha"
Samsung EPP Referral Program,samsung-referral,67722c5aae210395472679f4,67722c5aae210395472679d7,684a90f54250902ad0d119fd,false,false,Thu Jun 12 2025 08:33:57 GMT+0000 (Coordinated Universal Time),Mon Jun 23 2025 07:10:36 GMT+0000 (Coordinated Universal Time),Wed Jun 25 2025 10:38:12 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/684a9434fa84d011dc967256_Samsung_Referral%20Program_00_Hero.webp,( 2024 ),Client. Cheil & Samsung,"Key Visual Design, Variation","Visual Identity, Advertising","March 20, 2024 – April 19, 2024","This project defined the design concept and developed the key visuals for Samsung’s Referral Program, which offers benefits to new members invited by existing EPP (Employee Purchase Program) users. ","To maintain Samsung’s refined and minimal brand tone, we avoided exaggerated expressions, overly direct messaging, and off-brand color usage. Instead, we used symbolic shapes to convey meaning in a sculptural and intuitive way. We also focused on character selection to suit the target audience—students and professionals. To express a stylish and youthful mood, each figure was carefully chosen and retouched in terms of facial expression, hairstyle, and outfit.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684a9446b3c192d71263a1c1_Samsung_Referral%20Program_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684a944ad7813c801a8b9fa5_Samsung_Referral%20Program_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684ac26558377509e0ccfaae_Samsung_Referral%20Program_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684a944e12321a7b28e6405f_Samsung_Referral%20Program_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684ad192f7cb37811a212ad9_Samsung_Referral%20Program_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684a945387a024b351d93f27_Samsung_Referral%20Program_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684a94585a2ec9b5b2920116_Samsung_Referral%20Program_07.webp,,,,,,,,,,"Lead: Seo Mijin (Project Management & Design Direction) / Design: Seo Mijin, Lim Hyejin"
Samsung SmartThings Design Assets,samsung-smartthings,67722c5aae210395472679f4,67722c5aae210395472679d7,684bd11cbbe6232174c93173,false,false,Fri Jun 13 2025 07:19:56 GMT+0000 (Coordinated Universal Time),Fri Jun 13 2025 08:30:28 GMT+0000 (Coordinated Universal Time),Fri Jun 13 2025 08:30:28 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/684be1a0fa6a62fb26088dd5_Samsung_SmartThings_00_Hero.webp,( 2024 ),Cheil & Samsung,"Graphic Assets, Icon Design",Graphic Assets,2024. 12.,"As part of the full redesign of the Samsung.com SmartThings webpage, we created a new set of design assets to help users intuitively understand and navigate SmartThings app services.","To enhance clarity and usability, we removed unnecessary decorative elements and applied clean, information-centered visuals that clearly communicate key functions. The assets were carefully crafted to align with Samsung.com’s existing visual language while maintaining consistency across various device environments. Icons and graphic elements were designed with precision to ensure a refined and cohesive experience throughout the interface.",https://www.samsung.com/us/smartthings/,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684bd19b74ae5aa0d743eeda_Samsung_SmartThings_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684bd19fe245b17a0fc3e0f1_Samsung_SmartThings_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684bd1a25a76a0fbc585311a_Samsung_SmartThings_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684bd1a5c61f2b1a60285366_Samsung_SmartThings_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684bdfc848a49a0ca67d64e8_Samsung_SmartThings_05.webp,,,,,,,,,,,,"Lead: Seo Mijin (Project Management & Design Direction) Design: Seo Mijin, Choi Sunhyung, Kim Dongha"
Monkey Travel Website,monkey-travel-website,67722c5aae210395472679f4,67722c5aae210395472679d7,684f70ce3229bf45a3801d4c,false,false,Mon Jun 16 2025 01:18:06 GMT+0000 (Coordinated Universal Time),Wed Oct 29 2025 08:47:21 GMT+0000 (Coordinated Universal Time),Tue Nov 04 2025 06:51:06 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/684f70fcafd56c7a4e78945f_001.webp,( 2024 ),ToTo Booking,"UX Planning, UI Design","UI/UX, Website",2024. 08. 19.,Renewing the website to deliver a more adaptable and seamless user experience in a fast-changing global environment.,"The existing website had become outdated and was no longer aligned with modern technology or UX trends. To address this, the client aimed to enhance compatibility with rapidly evolving global APIs, deliver a consistent experience across diverse devices, improve operational efficiency, and simplify the booking process for users. The Grap carried out a full-scale UX consulting and UI, GUI design renewal for the Monkey Travel website. Built with a responsive design approach, the revamped site emphasizes user convenience and provides a streamlined, intuitive booking flow, significantly enhancing the overall user experience.",https://www.monkeytravel.com/th/ko/index.php,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684f7101b467cc4a8e694e9d_002.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684f710667f0201dbb492418_003.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684f7108292bf57f394a9f4b_004.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684f710bd1d490a4286ed2cb_005.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684f710f30fbb5a281873130_006.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684f711352ffb1c7319f0570_007.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684f7115813ffc6a4077bbd8_008.webp,,,,,,,,,,"Creative director by Shin Geonwoong / Design UX by Park Byung-chune / Design UI by Shin Geonwoong, Choi Sunhyung, Kim Jeesung"
Samsung Game Portal,samsung-game-portal,67722c5aae210395472679f4,67722c5aae210395472679d7,684ffa6c7cc89290b67157d6,false,false,Mon Jun 16 2025 11:05:16 GMT+0000 (Coordinated Universal Time),Thu Jun 19 2025 01:02:47 GMT+0000 (Coordinated Universal Time),Thu Jun 19 2025 01:02:47 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/684ffdbf6bfd598b915179ff_Samsung_Game%20Portal_00_Hero.webp,( 2023 ),Cheil & Samsung,"Content Strategy, Conceptual UI Design, Proposal","Proposal, Concept Design","August 4 – September 4, 2023","This project proposes a concept design for the renewal of the Samsung Game Portal, focusing on redefining the visual identity through an extended use of brand elements.","Rather than relying on literal or decorative visuals, the design explores how the brand slash can evolve into a modular system of lines, triangles, grids, and icons—forming a cohesive visual language that expresses motion, energy, and clarity. The system is designed to flexibly adapt across various content formats, from immersive key visuals to UI-level details, ensuring consistency while enhancing engagement. Geometric abstraction, structural balance, and visual rhythm were prioritized to maintain a refined and future-facing brand tone.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68536199e3b93d47eafa3c19_Samsung_Game%20Portal_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684ffb3a50e2adb9bd0d58ab_Samsung_Game%20Portal_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68536197dd7fff450722f4b5_Samsung_Game%20Portal_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684ffb405785d6d22c6e0aec_Samsung_Game%20Portal_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/685361af7f5df8eff37ed3f7_Samsung_Game%20Portal_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/685361b4862300d428e671bb_Samsung_Game%20Portal_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684ffb47621e1dced735ac3c_Samsung_Game%20Portal_07.webp,,,,,,,,,,"Lead: Seo Mijin (Project Management & Design Direction) / Design: Seo Mijin, Kim Jeesung"
Samsung Shop App Redesign Proposal,samsung-shop-app,67722c5aae210395472679f4,67722c5aae210395472679d7,685254d3bf0cac0e4a7a1da2,false,false,Wed Jun 18 2025 05:55:31 GMT+0000 (Coordinated Universal Time),Thu Jun 19 2025 02:58:35 GMT+0000 (Coordinated Universal Time),Thu Jun 19 2025 03:06:44 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/68525503d74d8b0d0ab6ce07_Samsung_Game%20Portal_00_Hero.webp,( 2023 ),Cheil & Samsung,UI Concept Design,"Shop, App, Commerce","June 30, 2023 – July 6, 2023",We participated in the UI redesign proposal for Samsung Shop App in collaboration with Cheil Worldwide.,"Based on the strategic direction defined by Cheil Worldwide, the design focused on visualizing a renewed user experience that emphasizes personalization, mobile-first usability, and seamless integration with the Samsung family of apps. While preserving key brand identity elements — including color palette, iconography, and graphic style — we applied an improved information architecture and reorganized key screens such as product recommendations and My Page. The design aims to deliver an intuitive, flexible, and consistent user interface that reflects the refined brand tone of Samsung.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/685255144f4851b127287b2a_Samsung_Shop%20App_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/685255175b4d5b1efe08b7c6_Samsung_Shop%20App_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6852551a0590b65b851ddfbf_Samsung_Shop%20App_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6852551d82beb2dbec459328_Samsung_Shop%20App_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68536020549b7a9376512944_Samsung_Shop%20App_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6852552f344342ceb90cda72_Samsung_Shop%20App_06.webp,,,,,,,,,,,"Lead: Seo Mijin (Project Management & Design Direction) / Design: Seo Mijin, Kim Hanil, Shin Geonwoong, Kim Jeesung, Lim Hyejin, Choi Sunhyung, Kim Dongha, Park Soohyun"
ZUMP Dankook University Metaverse Campus,zump-dku,67722c5aae210395472679f4,67722c5aae210395472679d7,685362cfacdaebf81d34aa72,false,false,Thu Jun 19 2025 01:07:27 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 07:23:54 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 07:23:54 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/685cf5865b39083ac80ce1d2_001.webp,( 2025 ),Naver ZUMP & Dankook University,"World Planning, 3D Design","Metaverse, 3D Map",2024. 12. 02. ~ 2025. 01. 20.,"Designing an app-free, web-based metaverse campus for Dankook University to offer easy, friendly virtual access.","We designed the metaverse campus of Dankook University's Jukjeon Campus. The platform on which the metaverse was built, ZUMP, is a web-based platform with the block concept of. There is no need to install a separate app, which makes it easier for students to access meta-campus. The metaverse campus is the same as the actual appearance of Dankook University Jukjeon Campus, so that students and faculty can use it familiarly, It is designed to give users a friendly feeling by using bright and lively colors.",https://play.zump.space/world/1V4G71,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6853645e24d2b4d6038d6df0_002.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68536460bf384e0d7c554845_003.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6853665f50456895d6612058_004.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6853666280791e9d31c22073_005.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6853666680791e9d31c2213e_006.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68536668599e9e6ce5bf588c_007.webp,,,,,,,,,,https://youtu.be/AUEQ7FC1OKg,"Lead: Shin Geonwoong (Project Management & Design Direction) / Design: Shin Geonwoong, Kim Dongha"
Roborock Microsite,roborock-microsite,67722c5aae210395472679f4,67722c5aae210395472679d7,68539d7276e3de8f9f6dd9cf,false,false,Thu Jun 19 2025 05:17:38 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 07:24:08 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 07:24:08 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/685cf5959795ce7cd9ac8df5_001_V2.webp,( 2025 ),SM C&C / THINKWARE MOBILE,"UX Design, UI Design, Motion Graphic, Web Publishing, Development","Micro Website, Promotion, Event",2024. 04. ~ 2025. 02.,Creating micro-sites to elevate the brand experience around each new product launch,"In line with the release of Roborock’s new products, we developed dedicated micro-sites tailored to each launch. Before the official release, we built “Coming Soon” countdown pages to build anticipation and conducted promotional events to attract early-interest customers. Each site included 3D product views, allowing users to explore the products interactively from every angle. Key features were highlighted, and both promotional videos and influencer content were available to watch. Event content on the site was regularly updated, and with every new product launch, the micro-site was refreshed and adapted to reflect the latest offering.",https://meet-roborock.com/,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68539e8adb4354cf4b7dbac5_002.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68539e8cdab94180257f084e_003.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68539e8e0494f63184923199_004.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68539e9198dadc21bbd4c901_005.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68539e94862300d428fe7689_006.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68539e960857707b21a649f3_007.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68539e98a5df6a26c482e9fa_008.webp,,,,,,,,,,"Creative Director & Project Manager by Seo Mijin, Shin Geonwoong / UI Design by Seo Mijin, Shin Geonwoong, Lim Hyejin, Kim Jeesung, Choi Sunhyeong, Kim Dongha / Web Publishing & Development by HD Group"
X:IN THE 3RD MINI ALBUM DESIGN,xin-3rd-album,67722c5aae210395472679f4,67722c5aae210395472679d7,6853bf9826234153c00240c0,false,false,Thu Jun 19 2025 07:43:20 GMT+0000 (Coordinated Universal Time),Mon Jun 23 2025 01:37:28 GMT+0000 (Coordinated Universal Time),Mon Jun 23 2025 01:37:28 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6858ad95d6d2e5f21611b765_XIN_3RD%20ALBUM_00_Cover.webp,( 2025 ),BeBY Entertainment,"Key Visual, Print Assets, Online Contents Assets, Logo","Album Artwork, Pakage, K-POP","March 10, 2025 – April 22, 2025",Visualizing duality and self-conflict through symbolic brain imagery and apocalyptic mood.,"For X:IN’s 3rd mini album Defend Myself, we developed a visual concept expressing duality and inner conflict. Apocalyptic mood, mirror symmetry, synchronization, reversal, and black-and-white contrast were key themes. The brain metaphor visualizes psychological tension and self-defense, while vintage textures and sand-like fading typography express gradual erosion. We also redesigned the X:IN logo to align with the new concept and strengthen the group’s identity.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6858ada0045923da1b52a362_XIN_3RD%20ALBUM_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6858ade29dc8637704a646e0_XIN_3RD%20ALBUM_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6854ce3ddcb2042415c2f1f5_XIN_3RD%20ALBUM_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6858afd4841513edf5c1e09e_XIN_3RD%20ALBUM_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6858ae86aa21fa380b64be0b_XIN_3RD%20ALBUM_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6854ce4597aba996dbc7bbe9_XIN_3RD%20ALBUM_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6854ce49bf4840559da499df_XIN_3RD%20ALBUM_07.webp,,,,,,,,,,"Lead: Seo Mijin (Project Management & Design Direction) / Design: Choi Sunhyung, Kim Jeesung, Kim Dongha, Shin Geonwoong, Seo Mijin"
ZUMP Website,zump-website,67722c5aae210395472679f4,67722c5aae210395472679d7,6858b255a843a44eab431197,false,false,Mon Jun 23 2025 01:48:05 GMT+0000 (Coordinated Universal Time),Mon Jun 23 2025 01:49:20 GMT+0000 (Coordinated Universal Time),Mon Jun 23 2025 01:51:54 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6858b2669388a07367707bbd_001.webp,( 2024 ),Naver ZUMP,UX/UI Design,"UI/UX, Website",2024. 11. 22.,"Designed ZUMP’s website with clean structure, bold visuals, and intuitive UX to enhance user engagement and clarity.","ZUMP is a real-time 3D metaverse platform that enables users to create and explore virtual spaces. The Grap has created a modern, user-friendly, and creatively aligned site to suit ZUMP's vision. Designing the website with an emphasis on intuitive UX and neat visual structure with block concept which suits with the ZUMP service, it attracts continuous interest from users.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6858b28d750c460611cadff1_002.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6858b28f4511dbaa76fecaa9_003.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6858b2924ae1d463244222e7_004.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6858b294ac473aaa0d535b1e_005.webp,,,,,,,,,,,,,"Lead: Seo Mijin (Project Management & Design Direction) / Design: Seo Mijin, Choi Sunhyung"
Entertainment Website Builder,entertainment-website-builder,67722c5aae210395472679f4,67722c5aae210395472679d7,685bceb4121f00fff4b35d4b,false,false,Wed Jun 25 2025 10:25:56 GMT+0000 (Coordinated Universal Time),Wed Aug 13 2025 00:07:34 GMT+0000 (Coordinated Universal Time),Tue Aug 19 2025 02:34:04 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/685bd0931f172b420cdb0ace_ENT%20Website%20Builder_00.webp,( 2025 ),Service Developed by The Grap,"UX/UI Design, Web Publishing, Development, Contents Design","Entertainment, CMS, AI","July 3, 2025",We built a dedicated website builder platform tailored for entertainment agencies and artist labels.,"With a template system designed around the needs of the entertainment business, agencies can effortlessly showcase artist profiles, releases, schedules, and media content — all managed through an intuitive CMS. The platform enables entertainment brands to craft and maintain a polished online presence with ease and consistency.",http://pilloment.com,https://cdn.prod.website-files.com/67722c5aae210395472679f2/685bd0625bd30a4f27663bb6_ENT%20Website%20Builder_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/685bd065c91778e76d19d8e6_ENT%20Website%20Builder_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/685bd05f5303d5ff735510ef_ENT%20Website%20Builder_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/685bd0675cfa51531639773e_ENT%20Website%20Builder_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/685bd069c05bb28f29d4553d_ENT%20Website%20Builder_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/685bd06cddf5205b98cdc918_ENT%20Website%20Builder_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/685bd06ff541f20f92f805b7_ENT%20Website%20Builder_07.webp,,,,,,,,,,"Creative Direction by Shin Geonwoong, Seo Mijin / Project Management by Shin Geonwoong / Front-end UX/UI Design by Shin Geonwoong, Choi Sunhyung / Admin UI Design by Kim Hanil / Branding & Content Assets by Seo Mijin, Kim Dongha / Web Publishing by Park Byungchune / Back-end & Admin Development by Park Byungchune"
JoongAng Ilbo Native AD,joongang-ilbo-native-ad,67722c5aae210395472679f4,67722c5aae210395472679d7,6861e3a758df8914a681799b,false,false,Mon Jun 30 2025 01:08:55 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 01:18:34 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 01:53:07 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5b24c143779f27bfab9_joongang-Iibo_native-ad_00.webp,( 2016 ),JoongAng Ilbo,"UX Plan, UI Design, Development","AD, Brand page",2016. 08.,"In collaboration with the Innovation Lab task force of JoongAng Ilbo, The Grap developed a series of Native Advertising web pages for Korea’s leading comprehensive daily newspaper.","Starting with Amorepacific, followed by Shinsegae Duty Free and Hyundai Motor Company, we created digital storytelling experiences that blended high-quality brand content with engaging interactive design. Each campaign was built around a unique theme: “In Search of New Beauty” for Amorepacific, “The Feng Shui You Didn’t Know” for Shinsegae Duty Free, and “Racing the Crazy Road” for Hyundai Motor. Although these were promotional pages, we focused on delivering a fun and non-intrusive experience by incorporating interactive elements. The designs adopted documentary-like storytelling for the journey to find natural ingredients, a treasure-hunting travel concept for sharing local information, and an energetic, game-like feel to evoke the thrill of speed. This approach allowed each brand’s premium content to connect with audiences in an engaging and innovative way.",https://ilab.joins.com/innovation/AMOREPACIFIC/,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5b0c299b3cb50cc5f91_joongang-Iibo_native-ad_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5b7f9b80da6ab584cc1_joongang-Iibo_native-ad_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5bbf9e24117739009e6_joongang-Iibo_native-ad_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5bd5b00c73a35758f3f_joongang-Iibo_native-ad_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5bfe222be0bc8418590_joongang-Iibo_native-ad_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5c29d8274bdb15a81da_joongang-Iibo_native-ad_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5c5bc6a1eee415f3349_joongang-Iibo_native-ad_07.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5c7656e57e7685bd914_joongang-Iibo_native-ad_08.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5ca1b5f80cb3d43d4f4_joongang-Iibo_native-ad_09.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5cc4c143779f27bff88_joongang-Iibo_native-ad_10.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5cfd89406000cc1bbd1_joongang-Iibo_native-ad_11.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5d1ed583eb0127ab910_joongang-Iibo_native-ad_12.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e5d52f2e79e1fafe8980_joongang-Iibo_native-ad_13.webp,,,,"Creative Director: Kim Jungkwon / Project Manager: Lim Hyeongseop / UX Design: Lim Hyeongseop / UI Design: Seo Mijin, Kim Suhyeon, Moon Seokyeong, Bae Yujin, Kim Seonyeong / Web Publishing: Hwang Giseop"
PANTECH iSky Brand Site,pantech-isky-brand-site,67722c5aae210395472679f4,67722c5aae210395472679d7,6861e6348d158d543b02115c,false,false,Mon Jun 30 2025 01:19:48 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 01:39:48 GMT+0000 (Coordinated Universal Time),Mon Jun 30 2025 01:53:07 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861e68c53af4c60674ece3c_pantech_isky_brand-site_thumb_00.webp,( 2016 ),Pantech,"UX Plan, UI Design, Development",Brand Site,2016. 06.,"With the slogan “I’m back,” the SKY IM-100 marked a bold return to the market, requiring a fresh new website to showcase its revival.","Unlike previous iVEGA sites, the new iSKY website was designed to be reborn with a modern and refined identity, reflecting the premium and clean values of the SKY brand. By incorporating Pantech’s signature brand color into the design, the website seamlessly blended SKY’s distinctive simplicity and elegance throughout. The result was a website that delivered clear, intuitive communication of the IM-100’s numerous advanced features, presenting them in a way that was easy to understand without complexity.",http://isky.co.kr,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861eabab9f60d5262566cff_pantech_isky_brand-site_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861eabc1ecd566aa11eef17_pantech_isky_brand-site_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861eabfb5e43eaaa0b916df_pantech_isky_brand-site_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861eac15a86681187156a96_pantech_isky_brand-site_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861eac4bc26fca84c39a771_pantech_isky_brand-site_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861eac6df39f95d8dc32657_pantech_isky_brand-site_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861eac95b00c73a3577046e_pantech_isky_brand-site_07.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861eacbbeb9cf856e32a236_pantech_isky_brand-site_08.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861eacecaa38f003c45a674_pantech_isky_brand-site_09.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6861ead155338741c4c0ef0b_pantech_isky_brand-site_10.webp,,,,,,,"Creative Director: Kim Jungkwon, Kim Soohyun / Project Manager: Kim Soohyun / UX Design: Park Jeongung / UI Design: Kim Soohyun / Development: Lim Jeongtaek"
